image_path,xmin,ymin,xmax,ymax,label
Carlos Vera Arteaga RGB_6_3800_7600_7800_11600.png,3329.556152,325.6510925,3571.834473,553.5269775,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,2871.320557,1389.244385,3007.09668,1532.248291,Tree
Leonor Aspiazu RGB_16_13134_0_17134_4000.png,512.1281738,2883.810303,1275.577759,3636.625732,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,1682.546631,2785.926514,1906.102905,3022.885742,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,843.2682495,733.4122925,1307.044189,1227.677856,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,1847.445313,1073.062012,2085.594238,1299.651978,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,2431.4104,1523.587646,2758.606201,1860.84436,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,2943.457031,2452.424072,3197.006104,2690.28418,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,954.5532227,3473.882324,1352.287109,3946.823975,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,210.8712311,2056.229248,526.7373047,2367.013916,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,490.4611816,2160.999268,677.1178589,2363.269775,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,2481.487793,17.8321228,2899.557373,403.118042,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,1556.330444,3334.059814,1741.099731,3526.307617,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1300.897461,3625.305176,1573.244141,3881.910889,Tree
Flora Pluas RGB_22_12782_7600_16782_11600.png,2591.998779,9.860782623,2802.832275,184.7387695,Tree
Carlos Vera Arteaga RGB_2_0_7600_4000_11600.png,395.4450989,1372.215454,627.4385986,1601.696899,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,1004.285522,3463.96167,1313.409302,3790.69751,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,466.7591858,3731.311279,741.0873413,3987.806885,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,1614.694458,3073.277344,1852.92395,3283.205322,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,3047.582275,3421.51416,3284.467041,3676.903076,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,1677.413818,651.5549316,2070.551025,1026.409546,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,2854.219971,1263.723999,3018.173096,1431.851807,Tree
Leonor Aspiazu RGB_13_11400_3800_15400_7800.png,378.9985657,1526.260254,746.2785034,1947.048462,Tree
Leonor Aspiazu RGB_17_13134_3800_17134_7800.png,86.92245483,2929.372803,399.072998,3194.731201,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,2978.223877,2634.454102,3320.79834,2988.743652,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,2444.416504,1434.800659,2690.837158,1726.364136,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,100.4602356,1225.887085,335.7226868,1457.341797,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,1340.435303,778.0092163,1619.168945,1020.731323,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,60.07175064,2260.043701,424.315155,2637.311768,Tree
Leonor Aspiazu RGB_18_13134_7600_17134_11600.png,1020.223389,289.2486572,1334.447266,615.1519775,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,321.0298462,2504.010254,587.8254395,2777.614014,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,1698.53833,3141.811279,2011.887817,3469.115967,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,127.2600632,3491.369629,447.1429749,3769.829346,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,978.6591797,2964.686523,1353.210938,3365.102295,Tree
Carlos Vera Arteaga RGB_11_7600_11053_11600_15053.png,3219.03418,1394.715576,3477.195801,1695.792969,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,337.4177246,1043.250732,645.9051514,1355.75,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,2344.360596,1464.956299,2666.466553,1794.286499,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2013.106079,1084.790527,2245.769531,1328.314819,Tree
Flora Pluas RGB_9_3800_11578_7800_15578.png,864.038147,45.34062195,1148.984985,352.433136,Tree
Leonor Aspiazu RGB_18_13134_7600_17134_11600.png,475.7344666,107.5743637,944.1276245,603.9848633,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,1049.083252,3099.69165,1370.79126,3447.498779,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,2664.262695,10.38956261,2933.483154,263.3131104,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,192.2198334,3118.676758,529.729126,3454.721436,Tree
Carlos Vera Arteaga RGB_6_3800_7600_7800_11600.png,589.7116699,2908.637695,766.2073364,3061.166992,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,3394.985107,450.3718567,3633.551514,682.1166992,Tree
Carlos Vera Arteaga RGB_0_0_0_4000_4000.png,2274.816895,3076.743164,2493.117432,3303.543701,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,445.921814,1920.479248,785.8344116,2237.405762,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,513.2357178,978.0371094,818.2807007,1314.908569,Tree
Manuel Macias RGB_4_3800_3800_7800_7800.png,3440.32373,2295.686768,3686.626953,2553.709717,Tree
Flora Pluas RGB_8_3800_11400_7800_15400.png,419.0141907,898.4801636,679.038208,1147.778809,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,2620.657715,1749.164917,2853.148682,1995.57251,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,3775.879883,103.4004898,3996.313477,480.2970886,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,3.529064655,1870.503418,245.4115906,2134.83667,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,1145.268433,1867.572144,1501.778076,2269.675293,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,2136.486572,1320.410034,2420.699463,1660.808716,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,2307.953369,1657.631104,3080.244385,2448.068115,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,2592.045166,3194.991455,3006.550537,3609.234863,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,173.4626617,3064.625977,414.9154358,3271.915283,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,3658.921143,460.8139343,3948.479248,760.4794312,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,3517.032959,353.1511536,3791.028076,653.2009277,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,2928.368896,1573.64856,3111.32666,1759.52832,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,1755.151245,3416.50415,2062.460693,3712.677002,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,223.6901245,1529.127808,485.2388611,1804.102051,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1186.910156,3576.111572,1334.818726,3727.884277,Tree
Leonor Aspiazu RGB_2_0_7600_4000_11600.png,1564.699341,433.3374329,2104.959473,920.7171631,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,926.8311157,626.6681519,1160.986572,866.145752,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,2137.145996,2769.543701,2400.361816,3043.260254,Tree
Leonor Aspiazu RGB_4_3800_0_7800_4000.png,3826.08667,3245.444824,3992.314697,3580.978027,Tree
Leonor Aspiazu RGB_8_7600_0_11600_4000.png,2338.814941,3193.248047,2709.487549,3590.799316,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,1012.305603,666.2545166,1213.984009,879.2800903,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,546.5551758,1233.150024,788.5270386,1492.684937,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,1906.122437,645.1647949,2163.425049,912.1881714,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,1687.44104,1247.637695,2055.480713,1654.239624,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,1640.356567,8.998491764,2059.484131,269.1384277,Tree
Carlos Vera Arteaga RGB_2_0_7600_4000_11600.png,1025.796021,2956.94873,1336.293579,3202.116699,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,2603.951172,1380.633911,2784.480957,1560.208252,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,3.098062277,2607.211182,185.7651672,2843.060303,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,3795.928955,2413.53833,3997.391113,2712.744629,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,1085.13269,2410.567383,1427.199829,2873.591553,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,1578.952759,2480.712891,1879.234985,2737.334473,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,2087.505127,1439.307373,2350.802734,1722.151245,Tree
Leonor Aspiazu RGB_8_7600_0_11600_4000.png,3637.916504,2979.264404,3990.754639,3379.786621,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,1001.848145,829.5410767,1252.311401,1060.513062,Tree
Leonor Aspiazu RGB_18_13134_7600_17134_11600.png,2467.033691,5.265322685,2715.161621,185.2104034,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,3635.411865,72.65486908,3988.818848,477.0769348,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,648.2053223,15.44725513,1063.122192,360.2355957,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,3431.173584,0.373142958,3839.087158,233.5836945,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,3021.367188,1128.343628,3263.790527,1363.973022,Tree
Flora Pluas RGB_0_0_0_4000_4000.png,2669.593994,2857.084229,2898.94043,3105.283447,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3446.606934,1902.096436,3633.687744,2075.805664,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,2.737108469,2461.538818,139.0559235,2769.165039,Tree
Leonor Aspiazu RGB_4_3800_0_7800_4000.png,2296.954834,2458.163818,2735.616211,2863.651367,Tree
Carlos Vera Guevara RGB_13_8425_3800_12425_7800.png,234.1408997,654.2827759,733.9725952,1159.439697,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,3585.380127,1240.874512,3864.297119,1544.911377,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,2388.7771,3394.232666,2693.105957,3703.447266,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2457.106445,1002.824158,2647.335449,1187.946167,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,302.6782837,3205.253906,572.0018311,3490.7854,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,453.2562866,4.390459061,699.3700562,113.5437164,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,493.3151245,2310.297363,837.510376,2670.059082,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,3763.217529,503.0171204,3991.085693,949.8797607,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1016.959656,161.3878174,1189.230957,334.3626404,Tree
Nestor Macias RGB_9_7600_3800_11600_7800.png,5.035880089,1256.795532,216.3962555,1484.461548,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,3134.152588,377.1897583,3398.796387,648.0613403,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,1540.928101,1319.131714,1841.081909,1647.212769,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,3328.574463,1798.429688,3571.478271,2031.232178,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1488.158813,662.5597534,1665.598877,842.034668,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,3602.922363,2662.972168,3981.839844,3109.775391,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,1546.916504,3132.233887,1931.466064,3548.413086,Tree
Leonor Aspiazu RGB_3_0_9855_4000_13855.png,1731.585693,574.9684448,1993.35498,831.9892578,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,2789.008789,2178.783447,3025.850098,2424.792236,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,2738.272461,2578.874756,3056.107666,2917.296387,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1344.80481,479.0919495,1494.060547,667.4384766,Tree
Leonor Aspiazu RGB_7_3800_9855_7800_13855.png,1017.529907,913.8071289,1194.887085,1118.267212,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,1567.828979,3020.422363,1901.334839,3269.919678,Tree
Carlos Vera Arteaga RGB_13_11297_3800_15297_7800.png,351.9327393,2750.608887,552.4181519,2963.662598,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,3747.55957,3141.08374,4000.0,3439.261963,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,3306.276611,2781.378906,3542.056885,3022.310547,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,1502.264648,1068.938721,1759.793091,1333.710938,Tree
Leonor Aspiazu RGB_8_7600_0_11600_4000.png,57.94499207,3295.297607,767.5527344,3976.70874,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,3097.952637,1229.406128,3349.963135,1455.000732,Tree
Manuel Macias RGB_7_7600_3800_11600_7800.png,1476.20105,1155.567627,1816.207153,1519.97522,Tree
Manuel Macias RGB_5_3800_6879_7800_10879.png,518.3210449,803.4091187,707.1692505,1005.75647,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,2973.925781,3761.374268,3221.435791,3992.423096,Tree
Carlos Vera Guevara RGB_0_0_0_4000_4000.png,1784.301392,3420.7229,2028.233154,3654.367432,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1427.861816,1593.180542,1657.411377,1814.593018,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,3642.055908,5.658888817,3989.02832,356.3670654,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,2301.532471,1417.897949,2527.08667,1642.914673,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,360.9103699,1947.363892,589.4260864,2182.453857,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2582.529297,1577.763306,2898.606934,1908.648804,Tree
Flora Pluas RGB_15_11400_0_15400_4000.png,1813.455811,2343.901123,2139.84375,2690.070801,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,2276.760498,3546.373779,2473.060059,3753.832764,Tree
Carlos Vera Arteaga RGB_5_3800_3800_7800_7800.png,264.0052185,266.0398254,490.7810059,489.0112,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,1614.001343,2593.378662,1839.71875,2818.630859,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,1152.784058,3347.548584,1299.75415,3491.277832,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,2281.060547,3547.46875,2531.16333,3803.155762,Tree
Nestor Macias RGB_12_11003_0_15003_4000.png,1.346904039,2755.92334,135.1443024,3037.051758,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,617.6237183,3498.712891,780.1813354,3647.664063,Tree
Nestor Macias RGB_11_7600_9024_11600_13024.png,1662.93457,1944.320557,1898.999268,2179.883789,Tree
Nestor Macias RGB_3_0_9024_4000_13024.png,2535.598389,586.6878052,2797.748535,822.798645,Tree
Carlos Vera Arteaga RGB_10_7600_7600_11600_11600.png,2709.908691,1255.214722,2943.94165,1484.144531,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,241.8517303,2436.674805,542.4641113,2736.489502,Tree
Flora Pluas RGB_22_12782_7600_16782_11600.png,580.5250244,2844.756348,797.6127319,3082.566162,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,2356.998047,1906.465088,2577.255127,2133.610596,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3157.771729,3585.26709,3433.664307,3822.531738,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1005.261841,724.312561,1252.734985,980.1044922,Tree
Carlos Vera Guevara RGB_7_3800_8305_7800_12305.png,2681.8125,719.0206909,2926.760254,950.8721924,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1348.382813,1221.21936,1590.42041,1448.219604,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3.098354101,1197.235718,181.1065063,1439.501953,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1359.02478,1353.295288,1570.218506,1584.185913,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,3204.374268,2767.783691,3374.62085,2945.250488,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,996.6425781,1322.40979,1191.996948,1514.359863,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,781.2820435,1548.707764,1061.562744,1792.222534,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,2500.206543,2184.326904,2810.892334,2512.035645,Tree
Carlos Vera Arteaga RGB_9_7600_3800_11600_7800.png,356.7431335,551.21698,545.9202271,748.8314819,Tree
Flora Pluas RGB_13_7600_11400_11600_15400.png,564.5483398,2278.021973,932.572998,2657.950195,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,3558.352539,721.0636597,3939.134521,1148.498901,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,802.2940674,8.884921074,1098.795288,243.5447845,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,14.87713909,3528.566162,304.7882996,3773.577637,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,7.173365116,2450.504639,262.991333,2667.946777,Tree
Leonor Aspiazu RGB_1_0_3800_4000_7800.png,204.2626038,1799.917114,394.3237,1984.55835,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,2947.655273,889.8776855,3220.129883,1182.145996,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,1426.250854,2532.388672,1595.648193,2697.752441,Tree
Flora Pluas RGB_11_7600_3800_11600_7800.png,1116.785156,2486.624023,1492.74231,2890.250244,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,745.2563477,2824.595703,990.6387939,3050.310303,Tree
Nestor Macias RGB_13_11003_3800_15003_7800.png,3.0,2865.037598,257.1352844,3237.345459,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,915.2633667,3355.625244,1194.349976,3630.512695,Tree
Flora Pluas RGB_10_7600_0_11600_4000.png,1106.473633,1855.305786,1385.816895,2139.474365,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1044.668213,3137.592773,1397.219482,3443.609375,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,373.2051086,1112.701904,853.0285034,1596.858398,Tree
Carlos Vera Guevara RGB_8_7600_0_11600_4000.png,452.4863281,2646.108887,718.9949951,2921.461182,Tree
Carlos Vera Arteaga RGB_14_11297_7600_15297_11600.png,1104.292847,470.0934448,1329.291504,692.8094482,Tree
Manuel Macias RGB_7_7600_3800_11600_7800.png,2658.062988,2215.43457,2899.221436,2476.68335,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,1160.671509,2959.068604,1505.263306,3318.561035,Tree
Nestor Macias RGB_8_7600_0_11600_4000.png,1576.16272,2671.362793,1827.164551,2924.710938,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,3709.553223,2678.058838,3997.575439,3173.390381,Tree
Nestor Macias RGB_6_3800_7600_7800_11600.png,1769.851685,1009.173462,2006.01416,1251.910278,Tree
Manuel Macias RGB_8_7600_6879_11600_10879.png,1400.57251,2059.83374,1666.911499,2291.598145,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,746.8770752,270.9667358,1119.592407,633.1818237,Tree
Leonor Aspiazu RGB_8_7600_0_11600_4000.png,1333.322998,1890.619751,1628.534424,2142.898438,Tree
Carlos Vera Guevara RGB_3_0_8305_4000_12305.png,2357.592041,1602.106445,2653.115234,1890.815796,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2377.293213,3392.279541,2682.09375,3695.18457,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,730.8294067,2850.625488,1084.279785,3149.166504,Tree
Flora Pluas RGB_20_12782_0_16782_4000.png,2543.601563,3779.495117,2875.497314,3992.052979,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,610.4078979,900.0971069,871.0430298,1143.609741,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,3710.893066,1161.065063,3978.067139,1388.427979,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,538.1008301,1367.743042,773.7617188,1626.80127,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,860.6713867,2882.351318,1091.99292,3093.728271,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,999.4367065,3180.9104,1201.55481,3377.864258,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,2630.977539,3096.42749,2832.745117,3318.555176,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,736.1130371,3524.843018,1007.003113,3814.195068,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,1698.442139,2399.532471,1880.163818,2593.57251,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,245.7641907,3046.276855,590.1529541,3415.483643,Tree
Carlos Vera Arteaga RGB_0_0_0_4000_4000.png,2598.971436,2738.03833,2903.955566,3040.416748,Tree
Nestor Macias RGB_5_3800_3800_7800_7800.png,3375.07373,78.4797821,3932.210938,690.0407104,Tree
Nestor Macias RGB_14_11003_7600_15003_11600.png,634.5645142,84.05223083,951.7196045,430.4698792,Tree
Carlos Vera Guevara RGB_9_7600_3800_11600_7800.png,278.1264343,2539.965088,513.5265503,2778.99292,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,746.7035522,1363.527344,1080.707764,1706.823364,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,583.9126587,2817.410156,912.5932007,3135.099854,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,3406.572266,2770.175781,3994.282227,3550.591309,Tree
Leonor Aspiazu RGB_10_7600_7600_11600_11600.png,282.4300842,1321.693237,604.4187622,1667.947632,Tree
Carlos Vera Guevara RGB_6_3800_7600_7800_11600.png,2555.204346,320.4147339,2753.707275,518.9793701,Tree
Flora Pluas RGB_5_3800_0_7800_4000.png,1.756266356,2311.16626,206.3062897,2654.221436,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,3257.622314,1371.64917,3507.712646,1622.783325,Tree
Manuel Macias RGB_2_0_6879_4000_10879.png,3020.074707,1133.095337,3279.731201,1380.170532,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,2602.812744,908.7609253,3612.951904,1793.0177,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,1760.105591,1235.402832,2066.591797,1513.388794,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,2272.738525,627.2050171,2473.179443,805.0790405,Tree
Carlos Vera Guevara RGB_4_3800_0_7800_4000.png,1598.288696,315.2567444,1791.196533,502.6524353,Tree
Flora Pluas RGB_6_3800_3800_7800_7800.png,458.5116577,442.901001,792.7765503,827.8989258,Tree
Nestor Macias RGB_10_7600_7600_11600_11600.png,3802.105713,1.835250854,4000.0,197.0816956,Tree
Flora Pluas RGB_22_12782_7600_16782_11600.png,459.6330872,3078.779785,664.8947144,3277.996094,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,699.6247559,21.82418823,979.798645,304.9412231,Tree
Leonor Aspiazu RGB_5_3800_3800_7800_7800.png,415.1170349,3811.513428,718.9755249,3994.780762,Tree
Flora Pluas RGB_16_11400_3800_15400_7800.png,3743.854004,3283.732178,3994.370361,3605.79126,Tree
Flora Pluas RGB_17_11400_7600_15400_11600.png,1041.885498,2319.870605,1217.687378,2516.183105,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,1371.896606,3525.613037,1705.309082,3900.711426,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,3756.116699,2317.328613,3996.301758,2687.20874,Tree
Flora Pluas RGB_21_12782_3800_16782_7800.png,2544.648438,0.0,2870.867676,304.2718506,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,1610.390869,382.3250427,1881.452637,652.6553345,Tree
Leonor Aspiazu RGB_4_3800_0_7800_4000.png,1790.5354,2685.095459,2206.112305,3181.336426,Tree
Carlos Vera Guevara RGB_2_0_7600_4000_11600.png,3527.341553,2817.568359,3884.718994,3188.598633,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,2005.827271,1015.333679,2222.950439,1253.323364,Tree
Carlos Vera Arteaga RGB_3_0_11053_4000_15053.png,1257.290039,13.46538734,2050.274658,479.6074219,Tree
Nestor Macias RGB_1_0_3800_4000_7800.png,2351.865479,80.39089203,2663.651123,428.0992737,Tree
Nestor Macias RGB_4_3800_0_7800_4000.png,2394.662109,3876.635986,2617.629639,3996.464844,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3232.008301,179.3589783,3384.692627,320.6177063,Tree
Flora Pluas RGB_1_0_3800_4000_7800.png,836.4155273,1058.551147,1194.073975,1414.394653,Tree
Manuel Macias RGB_1_0_3800_4000_7800.png,2615.804688,593.463562,2980.286133,975.7362061,Tree
Carlos Vera Arteaga RGB_4_3800_0_7800_4000.png,1183.919922,1143.780884,1371.476807,1338.983521,Tree
Manuel Macias RGB_10_9748_3800_13748_7800.png,537.1729126,3270.543213,814.6500854,3567.861328,Tree
Carlos Vera Guevara RGB_1_0_3800_4000_7800.png,3641.342529,1660.264648,3781.309082,1811.657715,Tree
Leonor Aspiazu RGB_11_7600_9855_11600_13855.png,607.1948242,2056.232666,940.526123,2385.123779,Tree
Carlos Vera Guevara RGB_13_8425_3800_12425_7800.png,264.512085,163.3896179,467.0877075,356.3448181,Tree
Flora Pluas RGB_14_7600_11578_11600_15578.png,861.0137329,2747.42041,1255.003784,3146.711426,Tree
Manuel Macias RGB_0_0_0_4000_4000.png,2542.798584,2511.900635,2808.124023,2749.125,Tree
Manuel Macias RGB_3_3800_0_7800_4000.png,2331.972412,2044.306641,2634.615234,2300.045166,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,2889.925537,767.8381958,3061.343506,958.697876,Tree
Flora Pluas RGB_7_3800_7600_7800_11600.png,2595.305176,491.6012573,2945.113281,826.0996704,Tree
Carlos Vera Arteaga RGB_6_3800_7600_7800_11600.png,576.6002808,6.936539888,878.4468994,128.7580109,Tree
Carlos Vera Arteaga RGB_5_3800_3800_7800_7800.png,2351.958984,594.3817749,2508.466797,776.5641479,Tree
Carlos Vera Guevara RGB_5_3800_3800_7800_7800.png,1883.142212,1910.511719,2195.064697,2245.461426,Tree
Leonor Aspiazu RGB_6_3800_7600_7800_11600.png,3668.238525,508.0570068,3992.878906,906.8505859,Tree
Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,355.1901855,3828.136963,551.1572266,3999.352783,Tree
Flora Pluas RGB_12_7600_7600_11600_11600.png,2491.613037,1337.11853,2856.316162,1713.776367,Tree
Nestor Macias RGB_7_3800_9024_7800_13024.png,1603.255005,256.46698,1855.731079,511.4619141,Tree
Nestor Macias RGB_2_0_7600_4000_11600.png,2131.687256,2091.662109,2474.087158,2454.407959,Tree
Carlos Vera Guevara RGB_10_7600_7600_11600_11600.png,249.6918793,123.6268616,439.5576477,302.7684021,Tree
